"Date","Price","Return","VaR_spec2_sged","ES_spec2_sged","mu_spec2_sged","sigma_spec2_sged","skew_spec2_sged","shape_spec2_sged","dist_spec2_sged","Exceeded_VaR_spec2_sged","u_spec2_sged","CumVio_spec2_sged"
2017-12-07,62164.65,-9.49087946722216e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-08,62430.24,0.00426326316058834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-11,62000.65,-0.00690490451078318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-12,62532.46,0.00854091306052673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-13,62547.97,0.000248000427875539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-14,62916.39,0.00587291975085691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-15,62619.6,-0.00472837395805215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-18,63538.95,0.0145747755389127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-19,63406.04,-0.00209397863696204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-20,63355.53,-0.000796929269229807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-21,63477.25,0.00191937821386823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-22,63237.38,-0.00378599198086782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-27,63918.87,0.0107190409457889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-28,64053.47,0.00210358034610181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-29,63746.2,-0.00480862888114153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-03,63896.32,0.0023521953219916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-04,65297.96,0.0216990256248302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-05,65314.32,0.00025051243398444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-08,65805.97,0.00749925589929745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-09,65404.37,-0.00612148789619482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-10,64884.73,-0.0079767648304454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,65379.88,0.00760225489845823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-12,65465.65,0.00131101172940085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-15,65503.35,0.000575708771407335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-16,66437.64,0.0141624769720856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-17,66685.33,0.00372122535764063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-18,66709.12,0.000356686507606341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-19,66897.08,0.0028136437380919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-22,67308.69,0.00613403269642809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-23,67529.39,0.00327355888022929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-24,67339.21,-0.00282022837120977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-25,66561.79,-0.0116119929721936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-26,66861.37,0.00449068217915993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-29,66769.38,-0.00137677913999212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-30,66153.16,-0.00927193258015357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-31,66048.17,-0.00158833533781433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-01,65585.79,-0.0070252676696061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-02,65021.36,-0.00864322533374029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-05,64685.64,-0.00517660187493618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-07,63262.13,-0.0222523415465261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-08,62604.89,-0.0104434978053725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-09,61952.62,-0.0104734907192388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-12,62602.34,0.0104327582471555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-13,63008.51,0.00646713903509166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-14,63500.92,0.00778459734845249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-15,63078.16,-0.00667980162207726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-16,62818.71,-0.00412163332244297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-19,62803.65,-0.000239766233848471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-20,62858.56,0.000873930253094457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-21,62603.25,-0.00406992936607153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-22,62717.27,0.00181965461779754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-23,62665.06,-0.000832812773820635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-26,62659.44,-8.96871721600689e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-27,62928.22,0.00428036337919124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-28,61703.18,-0.0196592424508477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-01,61116.96,-0.0095460638901006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-02,60580.36,-0.00881865726464959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-05,60854.63,0.00451715714501155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-06,61118.06,0.00431949823507338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-07,61635.69,0.00843368236194308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-08,61036.99,-0.00976101204503799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-09,61688.08,0.0106106455447534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-12,62241.93,0.00893816900831901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-13,61740.09,-0.00809541158789706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-14,61399.9,-0.00552527031162242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-15,61156.91,-0.00396534992054498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-16,60391.42,-0.0125958146965743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-19,59596.35,-0.0132527112849345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-20,59959.9,0.00608167486926448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-21,60932.26,0.0160867498626587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-22,59862.55,-0.0177116544013245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-23,59436.36,-0.00714494060487247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-26,58965.53,-0.00795312442647145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27,59077.72,0.00190082929400859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28,58176.39,-0.0153742628505622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29,58377.42,0.00344956890464054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-03,58902.2,0.0089492701705538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-04,58354.95,-0.00933425336377525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-05,59244.04,0.0151209961990126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-06,59553.13,0.00520367105489505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-09,59699.72,0.00245847497705398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-10,59860.3,0.00268618383564245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-11,59740.56,-0.00200232740811757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-12,60393.23,0.0108658258681089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-13,60477.53,0.00139487852427678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-16,60264.16,-0.00353432558561195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-17,60294.06,0.000496025913671261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-18,60517.08,0.00369204782499644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-19,60629.81,0.00186104707329449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-20,60144.37,-0.00803884761156404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-23,59952.53,-0.00319475628708688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-24,59485.35,-0.0078230186704733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-25,59243.55,-0.00407315041745626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-26,59628.04,0.00646901990376136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-27,59567.47,-0.00101631353754073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-30,59932.46,0.00610864182065107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-02,60066.46,0.00223335436182026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-04,58883.65,-0.0198881528902568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-07,58596.43,-0.00488968976294935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-08,58869,0.00464086308982559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-09,59691.85,0.013880858851218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-10,60091.26,0.00666891150666515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-11,60784.11,0.011463999457213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-14,60738.69,-0.000747514081554712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-15,59723.95,-0.0168477795691526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-16,59791.27,0.00112655119774274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-17,59337.27,-0.00762205593979814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-18,58740.33,-0.0101110640054074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-21,59335.68,0.0100842676714485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
